,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone
3350,1281,0,27/12/2019,AC,0,MBA,6005.76,Moderado,0.2512,1,,0
3351,364,1,24/5/1959,AC,1,Nao fez,800.0,Moderado,0.0731,1,,0
3352,1299,1,13/5/1943,MG,1,Doutorado,6400.0,Moderado,0.0229,1,Elisabeth Bardeen,0
3353,2203,0,22/5/2011,BA,1,Tecnologo,3200.0,Moderado,0.5403,1,Andre Bardeen,0
3354,1792,0,6/4/1944,BA,1,Tecnologo,3200.0,Conservador,0.4996,1,John Assis,0
3355,647,0,7/2/2016,AC,1,Medio,2400.0,Arrojado,0.5217,1,,0
3356,1530,0,3/12/2012,BA,1,Medio,2400.0,,0.313,1,Kant Yamato,0
3357,753,1,16/11/1966,AC,1,Tecnologo,3200.0,Arrojado,0.3061,1,,0
3358,2369,1,24/12/1937,RJ,1,MBA,4800.0,Arrojado,0.0173,1,Elisabeth Aurelio,0
3359,2043,1,1/6/1963,RJ,0,Pos Doutorado,7367.76,,0.0233,1,Julia Buda,0
3360,1826,0,5/10/1940,CE,0,Graducao,4685.2,Moderado,0.1713,1,,0
3361,1861,0,1/4/1976,CE,0,Doutorado,7665.92,Conservador,0.1978,1,Isaac Froszen,0
3362,1235,1,7/3/1996,AC,0,Medio,2425.44,Arrojado,0.0106,1,Julia Akuma,0
3363,638,1,1/7/2008,AC,1,Medio,2400.0,Conservador,0.7159,1,Carlota Aurelio,0
3364,273,0,15/1/1981,CE,1,Tecnologo,3200.0,Conservador,0.448,1,Antonio Nazare,0
3365,1798,1,22/5/1960,SP,1,Tecnologo,3200.0,Arrojado,0.5071,1,Irene Aurelio,0
3366,1763,0,20/4/2009,AC,0,Pos Doutorado,9707.76,,0.3483,1,Kant Yamato,0
3367,2252,1,16/4/1995,CE,1,Mestrado,5600.0,Conservador,0.3955,1,Elisabeth Bryant,0
3368,2431,0,25/3/2006,MG,1,Tecnologo,3200.0,Conservador,0.4768,1,,0
3369,98,1,8/2/1981,RJ,1,Tecnologo,3200.0,Conservador,0.7077,1,Carlota Froszen,0
3370,2421,1,20/12/1998,MG,0,Pos Doutorado,10663.92,Moderado,0.4811,1,Maria Bryant,0
3371,1564,0,28/12/2008,MG,0,Doutorado,11068.16,,0.7294,1,,0
3372,1211,0,7/3/1990,BA,0,Fundamental,2378.08,Moderado,0.4863,1,Silvio Santos,0
3373,214,1,8/9/1934,RJ,0,Fundamental,2561.6,Arrojado,0.601,1,,0
3374,1060,1,24/2/1935,BA,1,Pos Doutorado,7200.0,,0.4042,1,Isabel Santos,0
3375,1874,0,4/9/2007,SP,0,Nao fez,1068.16,,0.3352,1,Vlad Assis,0
3376,1845,1,21/8/1934,BA,1,Graducao,4000.0,Conservador,0.2612,1,Elisabeth Akuma,0
3377,1624,1,13/9/2000,MG,1,Mestrado,5600.0,Conservador,0.639,1,Elisabeth Asimov,0
3378,376,0,27/2/2020,CE,0,Mestrado,6021.68,,0.0753,1,Silvio Santos,0
3379,1640,0,19/9/1939,AC,0,MBA,5792.16,,0.2067,1,Kant Assis,0
3380,2325,0,26/2/2017,MG,1,Mestrado,5600.0,Arrojado,0.3755,1,Francisco Targino,0
3381,1082,0,23/3/1969,RJ,1,Nao fez,800.0,Moderado,0.2408,1,Alberto Akuma,0
3382,949,0,21/2/1986,SP,0,Pos Doutorado,10055.52,Moderado,0.3966,1,Isaac Akuma,0
3383,609,1,3/12/1984,RJ,1,Nao fez,800.0,Moderado,0.1924,1,Carlota Targino,0
3384,354,0,7/2/1993,AC,1,Nao fez,800.0,Conservador,0.1858,1,Isaac Bardeen,0
3385,2208,1,22/6/1937,RJ,1,MBA,4800.0,Conservador,0.2551,1,,0
3386,1406,1,26/2/1976,BA,1,MBA,4800.0,Arrojado,0.6075,1,Isabel Yamato,0
3387,2191,0,12/9/1973,BA,1,Doutorado,6400.0,,0.4958,1,Silvio Bryant,0
3388,1354,1,12/2/2010,MG,1,Graducao,4000.0,Conservador,0.6772,1,Gabriela Bryant,0
3389,698,0,22/6/2015,AC,0,Graducao,4431.2,Arrojado,0.1078,1,Antonio Akuma,0
3390,2495,1,22/9/1988,AC,1,MBA,4800.0,Arrojado,0.4485,1,Isabel Buda,0
3391,2190,1,18/2/2016,SP,0,Nao fez,1304.4,Moderado,0.6305,1,Ana Buda,0
3392,1715,1,16/11/2009,BA,1,Nao fez,800.0,Arrojado,0.4996,1,Antonieta Targino,0
3393,2430,0,1/8/1962,CE,0,Nao fez,1243.28,Arrojado,0.5541,1,,0
3394,222,0,14/6/2020,RJ,1,Medio,2400.0,Moderado,0.4072,1,Marco Targino,0
3395,2004,1,5/1/1958,AC,0,Mestrado,6539.12,Arrojado,0.1677,1,Elisabeth Targino,0
3396,1583,1,5/5/2005,CE,0,Graducao,6046.8,Conservador,0.5117,1,Elisabeth Targino,0
3397,914,1,5/10/1985,CE,0,Nao fez,1231.04,Conservador,0.5388,1,Carlota Nazare,0
3398,498,1,20/4/1977,MG,1,Fundamental,1600.0,Conservador,0.6691,1,Isabel Bryant,0
3399,1872,0,1/11/2010,CE,0,Nao fez,991.44,Moderado,0.2393,1,Alberto Santos,0
3400,2309,1,18/10/2014,BA,1,Medio,2400.0,,0.1845,1,,0
3401,573,0,18/11/1988,MG,0,Nao fez,1322.96,Arrojado,0.6537,1,Kant Bardeen,0
3402,1881,1,9/6/1932,MG,1,Nao fez,800.0,Arrojado,0.1665,1,Maria Bryant,0
3403,1748,1,7/5/1974,BA,0,Mestrado,9348.64,,0.6694,1,Maria Froszen,0
3404,1109,1,11/9/1952,MG,1,Pos Doutorado,7200.0,Arrojado,0.0093,1,Irene Buda,0
3405,1708,1,2/10/1986,CE,0,Mestrado,6049.68,Conservador,0.0803,1,Elisabeth Asimov,0
3406,1498,0,3/9/1946,RJ,0,Mestrado,7726.32,,0.3797,1,Vlad Bryant,0
3407,1635,1,25/6/1971,MG,1,Nao fez,800.0,Arrojado,0.3467,1,Antonieta Aurelio,0
3408,1187,1,15/10/2003,RJ,1,MBA,4800.0,Conservador,0.5836,1,Elisabeth Assis,0
3409,317,1,1/11/1987,AC,1,MBA,4800.0,,0.6143,1,Ana Assis,0
3410,2237,0,8/4/1990,RJ,0,Doutorado,7908.48,,0.2357,1,,0
3411,422,0,10/1/2014,SP,0,Mestrado,9024.4,Conservador,0.6115,1,Guilherme Akuma,0
3412,464,1,9/11/1955,SP,1,Mestrado,5600.0,Arrojado,0.2526,1,Ana Targino,0
3413,1937,0,8/1/2005,MG,1,Mestrado,5600.0,,0.0495,1,Andre Aurelio,0
3414,1806,0,14/10/1940,MG,1,Fundamental,1600.0,Conservador,0.7943,1,,0
3415,515,1,6/2/1985,CE,1,Mestrado,5600.0,,0.6874,1,Antonieta Nazare,0
3416,1688,1,11/1/1973,SP,0,Fundamental,2240.64,,0.4004,1,Isabel Nazare,0
3417,175,1,13/9/1991,BA,1,Tecnologo,3200.0,Moderado,0.3816,1,Irene Santos,0
3418,1898,1,8/2/2008,AC,1,Graducao,4000.0,,0.679,1,Antonieta Akuma,0
3419,1547,0,5/12/2000,CE,0,Mestrado,8583.68,,0.5328,1,Alberto Froszen,0
3420,1522,1,24/11/1961,CE,1,MBA,4800.0,Arrojado,0.7145,1,Ana Bardeen,0
3421,43,1,15/2/1933,SP,1,Mestrado,5600.0,Moderado,0.6111,1,Irene Nazare,0
3422,1283,1,10/9/1956,SP,0,Fundamental,2158.4,Conservador,0.349,1,,0
3423,660,1,25/7/1942,AC,0,Medio,4317.84,Conservador,0.7991,1,,0
3424,193,1,6/1/1933,RJ,0,Doutorado,10406.4,Moderado,0.626,1,Elisabeth Akuma,0
3425,1648,1,2/10/1943,RJ,0,Tecnologo,5040.96,Conservador,0.5753,1,Carlota Assis,0
3426,2103,1,28/9/1968,RJ,1,Graducao,4000.0,Moderado,0.1631,1,Julia Akuma,0
3427,2206,1,21/5/1958,RJ,1,Doutorado,6400.0,Moderado,0.5696,1,Maria Yamato,0
3428,2429,1,17/4/1965,BA,1,Doutorado,6400.0,Conservador,0.2553,1,Irene Asimov,0
3429,1496,0,21/2/1955,RJ,0,Tecnologo,3853.12,Conservador,0.2041,1,Isaac Bardeen,0
3430,901,1,5/5/1957,SP,0,Medio,2448.96,Arrojado,0.0204,1,Antonieta Santos,0
3431,1257,0,24/8/1979,CE,0,Nao fez,977.92,Arrojado,0.2224,1,Silvio Asimov,0
3432,2370,0,26/8/1937,RJ,1,Fundamental,1600.0,Conservador,0.5953,1,Andre Yamato,0
3433,1966,1,5/3/2008,BA,1,Tecnologo,3200.0,,0.7432,1,Irene Nazare,0
3434,2178,1,7/5/1946,RJ,0,Pos Doutorado,11422.08,Moderado,0.5864,1,,0
3435,674,0,16/10/1987,SP,1,Pos Doutorado,7200.0,Arrojado,0.2502,1,Francisco Targino,0
3436,446,1,20/11/1949,SP,0,Pos Doutorado,8669.52,,0.2041,1,Ana Akuma,0
3437,972,0,15/12/1937,CE,0,Doutorado,7841.92,Conservador,0.2253,1,Silvio Froszen,0
3438,2160,1,14/2/2016,CE,0,Fundamental,2073.6,Conservador,0.296,1,Julia Bryant,0
3439,1252,1,15/2/1959,AC,1,Graducao,4000.0,Arrojado,0.5851,1,Maria Froszen,0
3440,884,1,23/6/1970,MG,0,Nao fez,926.96,Conservador,0.1587,1,Elisabeth Santos,0
3441,1716,1,21/4/1982,SP,0,Graducao,5115.2,,0.2788,1,,0
3442,1892,1,8/8/1972,BA,1,Mestrado,5600.0,Conservador,0.3739,1,Carlota Yamato,0
3443,1543,0,3/7/1981,MG,1,Nao fez,800.0,Moderado,0.6999,1,Rafael Bardeen,0
3444,86,0,27/4/2021,CE,0,Doutorado,9692.16,,0.5144,1,Kant Akuma,0
3445,91,1,25/1/1994,CE,1,Fundamental,1600.0,Moderado,0.6782,1,Antonieta Froszen,0
3446,1758,1,22/6/1948,MG,1,Tecnologo,3200.0,Arrojado,0.0403,1,Ana Santos,0
3447,1892,1,5/5/1973,BA,0,Tecnologo,4372.16,Moderado,0.3663,1,Julia Buda,0
3448,1617,1,15/10/1949,MG,0,Mestrado,8019.76,Moderado,0.4321,1,Gabriela Yamato,0
3449,283,0,2/4/1954,BA,1,Medio,2400.0,Conservador,0.5301,1,Antonio Santos,0
3450,1617,0,23/2/1948,SP,0,MBA,7552.8,Conservador,0.5735,1,Kant Santos,0
3451,778,1,4/8/1981,CE,0,Nao fez,1228.88,Conservador,0.5361,1,Ana Akuma,0
3452,60,1,17/7/1966,MG,0,Graducao,5862.0,Conservador,0.4655,1,Julia Nazare,0
3453,842,0,28/1/1967,SP,1,Graducao,4000.0,Moderado,0.3735,1,Rafael Bryant,0
3454,1980,1,7/6/1934,AC,1,Mestrado,5600.0,,0.4233,1,,0
3455,1630,1,24/2/2019,AC,1,Fundamental,1600.0,,0.1981,1,Antonieta Yamato,0
3456,657,1,2/12/1981,MG,1,Fundamental,1600.0,Conservador,0.5183,1,Antonieta Buda,0
3457,1189,1,17/5/2010,RJ,1,Medio,2400.0,Moderado,0.0768,1,Antonieta Akuma,0
3458,1443,1,26/3/1941,CE,0,MBA,8430.72,Moderado,0.7564,1,,0
3459,1427,0,26/5/2013,RJ,0,Doutorado,6721.92,Moderado,0.0503,1,Marco Assis,0
3460,107,0,4/11/1988,SP,0,Fundamental,2752.64,,0.7204,1,Alberto Santos,0
3461,448,1,8/1/1975,RJ,1,Mestrado,5600.0,Conservador,0.3354,1,Elisabeth Assis,0
3462,1967,1,25/7/1966,MG,0,MBA,5343.36,,0.1132,1,Elisabeth Yamato,0
3463,2214,1,5/8/1980,CE,0,Fundamental,2433.12,Arrojado,0.5207,1,Isabel Bryant,0
3464,1873,1,2/10/1941,BA,1,Tecnologo,3200.0,Moderado,0.4113,1,Julia Yamato,0
3465,387,1,25/5/1936,MG,0,MBA,8127.84,Conservador,0.6933,1,Gabriela Froszen,0
3466,2265,1,3/11/1969,CE,0,MBA,8616.48,,0.7951,1,,0
3467,894,0,28/1/1978,AC,1,Mestrado,5600.0,,0.0077,1,Silvio Aurelio,0
3468,369,1,27/10/1995,CE,1,Pos Doutorado,7200.0,Moderado,0.7542,1,Antonieta Targino,0
3469,2486,0,27/5/1965,AC,0,Nao fez,1409.68,Conservador,0.7621,1,Isaac Bryant,0
3470,132,0,17/8/1961,AC,0,Mestrado,8484.56,Conservador,0.5151,1,Andre Akuma,0
3471,779,1,7/5/2018,RJ,1,Graducao,4000.0,Arrojado,0.4525,1,Gabriela Buda,0
3472,392,1,14/4/1931,AC,0,Tecnologo,3956.8,Arrojado,0.2365,1,Antonieta Yamato,0
3473,2071,1,19/4/2020,SP,0,Mestrado,8534.96,,0.5241,1,,0
3474,149,1,11/2/1980,MG,1,Tecnologo,3200.0,Conservador,0.5683,1,,0
3475,1047,1,28/5/1937,SP,0,Tecnologo,3413.12,Moderado,0.0666,1,Isabel Bardeen,0
3476,561,0,18/3/2008,BA,0,Mestrado,8022.56,,0.4326,1,Francisco Assis,0
3477,388,0,16/10/1994,BA,0,Medio,2416.08,Moderado,0.0067,1,Guilherme Yamato,0
3478,2301,1,14/4/1955,BA,1,Nao fez,800.0,Arrojado,0.0951,1,Ana Buda,0
3479,2054,1,22/1/1998,MG,1,Doutorado,6400.0,Arrojado,0.1763,1,Elisabeth Targino,0
3480,597,0,20/1/1970,RJ,1,Nao fez,800.0,Moderado,0.4008,1,,0
3481,1380,0,11/5/1964,MG,0,Doutorado,8380.16,Moderado,0.3094,1,Guilherme Nazare,0
3482,660,0,28/8/1971,CE,0,Pos Doutorado,9396.0,Conservador,0.305,1,Isaac Akuma,0
3483,393,1,17/1/1941,BA,1,Nao fez,800.0,Moderado,0.35,1,,0
3484,1500,1,17/11/1983,RJ,0,Medio,2465.76,Arrojado,0.0274,1,,0
3485,737,0,2/6/1939,BA,0,Mestrado,7809.76,,0.3946,1,Kant Bryant,0
3486,1376,0,5/10/2017,AC,0,Fundamental,2074.4,,0.2965,1,,0
3487,452,0,24/5/2000,AC,1,Fundamental,1600.0,Conservador,0.3683,1,Francisco Yamato,0
3488,1932,1,17/6/2002,CE,1,Fundamental,1600.0,Moderado,0.5026,1,Julia Asimov,0
3489,230,1,5/5/1973,BA,1,Nao fez,800.0,Moderado,0.7217,1,Gabriela Nazare,0
3490,2177,1,9/12/1955,SP,0,MBA,7424.16,Arrojado,0.5467,1,Carlota Assis,0
3491,1033,0,14/5/1933,BA,0,MBA,8413.92,Moderado,0.7529,1,Rafael Akuma,0
3492,1084,0,4/5/1945,BA,1,Medio,2400.0,Arrojado,0.2257,1,,0
3493,38,1,15/7/1943,BA,1,Tecnologo,3200.0,Moderado,0.7562,1,Irene Santos,0
3494,638,1,15/6/1941,SP,0,Pos Doutorado,9691.2,Conservador,0.346,1,Elisabeth Nazare,0
3495,249,1,1/5/1995,CE,0,MBA,5619.36,,0.1707,1,Carlota Buda,0
3496,1935,1,7/12/1964,CE,1,Graducao,4000.0,Conservador,0.7134,1,,0
3497,214,1,14/3/1943,BA,0,Medio,2533.2,,0.0555,1,,0
3498,388,1,10/1/1951,CE,1,Graducao,4000.0,Conservador,0.1258,1,Antonieta Nazare,0
3499,812,1,14/12/2000,CE,1,Medio,2400.0,Arrojado,0.3013,1,Maria Bryant,0
3500,852,0,24/10/1938,SP,0,Tecnologo,4470.72,,0.3971,1,Kobe Akuma,0
3501,945,1,7/3/2010,AC,1,Nao fez,800.0,,0.7249,1,Elisabeth Yamato,0
3502,18,1,15/10/2012,SP,1,Tecnologo,3200.0,Moderado,0.1662,1,Elisabeth Bardeen,0
3503,1181,1,13/9/1980,AC,0,Pos Doutorado,8477.28,Moderado,0.1774,1,Elisabeth Aurelio,0
3504,112,0,24/7/1994,AC,1,Graducao,4000.0,Conservador,0.5085,1,Antonio Asimov,0
3505,2014,1,21/9/1960,AC,0,Graducao,7052.8,Conservador,0.7632,1,Julia Buda,0
3506,1760,0,9/11/2007,BA,0,MBA,8082.24,Moderado,0.6838,1,Vlad Assis,0
3507,660,0,7/4/2005,CE,0,Nao fez,1128.88,,0.4111,1,Isaac Buda,0
3508,775,0,25/12/1941,SP,1,Doutorado,6400.0,Moderado,0.2336,1,,0
3509,1105,0,28/10/1955,RJ,0,Medio,3006.48,Arrojado,0.2527,1,,0
3510,2487,0,17/1/1933,SP,1,Graducao,4000.0,Moderado,0.4116,1,Antonio Yamato,0
3511,233,0,13/9/1948,CE,0,Graducao,5904.4,Moderado,0.4761,1,Isaac Targino,0
3512,2151,1,14/11/1949,RJ,1,Fundamental,1600.0,,0.6323,1,,0
3513,1419,1,23/12/1976,SP,1,Fundamental,1600.0,Arrojado,0.4307,1,Irene Aurelio,0
3514,1457,1,16/11/2001,MG,1,Mestrado,5600.0,Conservador,0.5617,1,Antonieta Bardeen,0
3515,581,0,26/11/1995,SP,0,Doutorado,11208.96,Conservador,0.7514,1,Antonio Froszen,0
3516,1491,1,15/9/1973,AC,0,Graducao,6111.6,Arrojado,0.5279,1,Maria Buda,0
3517,156,1,16/3/1989,CE,0,Fundamental,2276.48,Conservador,0.4228,1,,0
3518,925,0,19/1/2008,AC,0,Medio,3564.0,Arrojado,0.485,1,Isaac Nazare,0
3519,2428,1,11/1/2009,RJ,0,Doutorado,9447.68,Conservador,0.4762,1,Antonieta Bryant,0
3520,1074,0,6/5/1980,AC,0,Mestrado,7908.88,Conservador,0.4123,1,Guilherme Santos,0
3521,1613,0,26/4/1962,RJ,1,Nao fez,800.0,Moderado,0.4407,1,Antonio Aurelio,0
3522,1583,0,17/5/1970,RJ,1,Fundamental,1600.0,Arrojado,0.1026,1,Marco Aurelio,0
3523,1666,1,6/1/2013,MG,0,MBA,5828.16,Arrojado,0.2142,1,Julia Froszen,0
3524,583,1,20/8/1973,AC,1,Nao fez,800.0,Moderado,0.4927,1,Gabriela Santos,0
3525,565,0,5/7/1980,AC,0,Tecnologo,4972.48,Arrojado,0.5539,1,Vlad Froszen,0
3526,1710,1,28/10/1943,AC,0,Graducao,5493.2,Conservador,0.3733,1,,0
3527,204,0,2/12/1937,BA,1,Tecnologo,3200.0,,0.7015,1,Silvio Akuma,0
3528,2082,1,18/2/2019,BA,0,Mestrado,8922.48,Arrojado,0.5933,1,Isabel Bardeen,0
3529,1875,1,5/12/1996,AC,1,Medio,2400.0,Conservador,0.6303,1,Maria Bardeen,0
3530,79,1,24/2/1963,CE,1,MBA,4800.0,Arrojado,0.638,1,Maria Aurelio,0
3531,320,0,4/6/2003,AC,1,Fundamental,1600.0,Conservador,0.6642,1,,0
3532,1767,1,17/8/1972,SP,0,Mestrado,8958.32,,0.5997,1,Elisabeth Bardeen,0
3533,2448,1,11/7/1959,BA,1,Medio,2400.0,Arrojado,0.434,1,,0
3534,1043,0,5/11/2014,MG,0,Nao fez,1253.2,Arrojado,0.5665,1,John Froszen,0
3535,58,1,23/1/1942,SP,0,Nao fez,1260.8,Moderado,0.576,1,Irene Bardeen,0
3536,1219,0,13/7/1981,MG,0,Medio,2893.92,Arrojado,0.2058,1,Francisco Assis,0
3537,306,1,13/1/1942,RJ,1,Nao fez,800.0,Conservador,0.6114,1,Carlota Bryant,0
3538,2451,1,17/11/1937,RJ,1,Medio,2400.0,Moderado,0.0446,1,Isabel Nazare,0
3539,2327,0,14/12/1935,CE,0,Doutorado,8326.4,Arrojado,0.301,1,Francisco Bardeen,0
3540,1009,0,21/11/1979,MG,0,Doutorado,7106.56,Arrojado,0.1104,1,Isaac Buda,0
3541,2102,0,7/12/2013,SP,0,Tecnologo,5106.24,,0.5957,1,Vlad Targino,0
3542,824,0,27/8/1991,RJ,0,Nao fez,1351.04,Conservador,0.6888,1,,0
3543,602,1,8/8/2021,SP,0,Pos Doutorado,12864.96,,0.7868,1,Carlota Froszen,0
3544,2127,0,20/4/1939,RJ,1,Nao fez,800.0,Conservador,0.4692,1,Alberto Santos,0
3545,1849,0,14/1/1984,SP,0,Nao fez,896.32,Arrojado,0.1204,1,Alberto Akuma,0
3546,1758,0,7/4/1947,CE,1,Doutorado,6400.0,Moderado,0.6797,1,Rafael Nazare,0
3547,653,0,18/8/1989,BA,0,Tecnologo,3800.96,,0.1878,1,Isaac Froszen,0
3548,1447,0,25/4/1952,CE,1,Medio,2400.0,Conservador,0.7096,1,John Nazare,0
3549,64,0,26/4/1942,SP,1,Doutorado,6400.0,,0.7361,1,,0
3550,1356,1,25/1/1998,SP,0,Medio,4073.52,Moderado,0.6973,1,,0
3551,1653,0,14/9/2006,CE,0,Pos Doutorado,7598.88,,0.0554,1,Andre Targino,0
3552,1832,1,21/2/1983,AC,1,MBA,4800.0,Conservador,0.4963,1,Elisabeth Assis,0
3553,497,0,3/6/2019,BA,0,Mestrado,6758.64,Conservador,0.2069,1,Rafael Froszen,0
3554,563,1,1/12/1938,BA,1,Medio,2400.0,Arrojado,0.0772,1,Carlota Aurelio,0
3555,91,0,8/4/1967,BA,1,Medio,2400.0,Moderado,0.2181,1,Antonio Asimov,0
3556,2410,1,11/4/1974,MG,0,Nao fez,815.68,,0.0196,1,Maria Yamato,0
3557,1882,0,5/6/1933,BA,0,Pos Doutorado,11103.84,Moderado,0.5422,1,John Froszen,0
3558,625,1,19/2/1944,MG,0,Mestrado,6728.4,Arrojado,0.2015,1,Carlota Targino,0
3559,2270,0,26/6/1978,BA,0,Doutorado,8604.16,Moderado,0.3444,1,Isaac Buda,0
3560,843,1,2/5/2015,RJ,1,Nao fez,800.0,Conservador,0.4299,1,Irene Froszen,0
3561,1797,0,25/11/1987,BA,1,Fundamental,1600.0,Arrojado,0.4991,1,Andre Froszen,0
3562,1749,0,25/4/1941,RJ,0,Doutorado,10443.52,,0.6318,1,Vlad Assis,0
3563,2241,0,15/3/1973,CE,1,Graducao,4000.0,Conservador,0.3639,1,Andre Bryant,0
3564,457,1,26/8/2007,MG,0,Fundamental,2539.52,Arrojado,0.5872,1,Julia Santos,0
3565,826,0,20/1/1959,CE,1,Medio,2400.0,,0.5338,1,Kobe Yamato,0
3566,1243,1,14/1/1966,SP,0,Graducao,5091.6,Arrojado,0.2729,1,Isabel Asimov,0
3567,1196,1,4/5/1972,RJ,1,Graducao,4000.0,Moderado,0.7642,1,Carlota Bryant,0
3568,147,1,22/4/1980,RJ,0,Nao fez,1064.0,Conservador,0.33,1,Gabriela Yamato,0
3569,797,0,25/9/1946,AC,0,Nao fez,1270.8,Moderado,0.5885,1,Isaac Nazare,0
3570,2398,1,27/12/1932,RJ,0,Mestrado,9428.16,Arrojado,0.6836,1,,0
3571,1665,0,11/2/1947,AC,0,Nao fez,1079.12,Arrojado,0.3489,1,Silvio Santos,0
3572,462,0,1/1/1998,MG,0,Medio,3610.08,Arrojado,0.5042,1,Francisco Assis,0
3573,2248,1,7/6/1981,MG,0,Tecnologo,4298.88,,0.3434,1,Julia Aurelio,0
3574,255,1,17/7/1978,RJ,1,Nao fez,800.0,Arrojado,0.0827,1,Gabriela Targino,0
3575,571,0,13/1/2002,SP,1,MBA,4800.0,Conservador,0.7207,1,Marco Bryant,0
3576,2147,1,12/8/1945,CE,1,Medio,2400.0,Conservador,0.2455,1,Ana Froszen,0
3577,1161,0,22/4/1970,AC,0,Graducao,5552.4,,0.3881,1,Andre Targino,0
3578,2007,1,20/3/1940,MG,1,Mestrado,5600.0,Moderado,0.5607,1,Ana Targino,0
3579,1223,0,23/4/1940,BA,0,Doutorado,10003.2,,0.563,1,Kobe Akuma,0
3580,725,1,19/11/1952,CE,0,Tecnologo,3996.48,Conservador,0.2489,1,Isabel Assis,0
3581,1123,0,10/3/1931,MG,1,Medio,2400.0,Moderado,0.6654,1,Guilherme Bryant,0
3582,2218,1,18/5/1968,CE,1,Nao fez,800.0,Conservador,0.1244,1,,0
3583,342,1,9/2/1940,CE,1,Nao fez,800.0,Moderado,0.6304,1,Gabriela Bardeen,0
3584,1649,1,25/8/1999,SP,0,Nao fez,1296.88,Conservador,0.6211,1,Carlota Assis,0
3585,566,0,23/12/1963,MG,1,MBA,4800.0,Conservador,0.4129,1,Kant Targino,0
3586,2456,0,6/12/1954,CE,0,Tecnologo,4857.92,Conservador,0.5181,1,Marco Akuma,0
3587,2102,1,6/4/1952,BA,1,Nao fez,800.0,Conservador,0.5894,1,Irene Froszen,0
3588,1375,0,7/11/2019,BA,1,MBA,4800.0,Conservador,0.2129,1,John Targino,0
3589,1224,0,16/5/1984,MG,0,MBA,5101.44,Conservador,0.0628,1,Andre Asimov,0
3590,1706,1,18/3/1948,CE,0,Fundamental,2355.2,,0.472,1,Ana Yamato,0
3591,535,1,13/11/2011,CE,0,Nao fez,885.6,Arrojado,0.107,1,Maria Targino,0
3592,1805,0,10/6/1995,CE,0,Fundamental,2542.56,Conservador,0.5891,1,Kant Assis,0
3593,1638,1,10/9/2021,BA,1,Graducao,4000.0,Conservador,0.3712,1,Elisabeth Assis,0
3594,2376,1,8/8/1941,SP,1,Graducao,4000.0,Arrojado,0.446,1,Ana Assis,0
3595,1524,1,17/3/1942,AC,0,Nao fez,1390.08,Moderado,0.7376,1,Isabel Yamato,0
3596,1728,1,19/4/2002,MG,0,Pos Doutorado,10392.48,Arrojado,0.4434,1,Maria Froszen,0
3597,614,0,26/11/2019,MG,1,Fundamental,1600.0,Conservador,0.5152,1,John Yamato,0
3598,421,0,18/2/2002,SP,1,Mestrado,5600.0,,0.6401,1,,0
3599,112,1,11/9/2015,MG,0,MBA,5679.36,Moderado,0.1832,1,,0
3600,2215,0,4/8/1938,CE,1,MBA,4800.0,Moderado,0.4946,1,Kobe Akuma,0
3601,999,0,13/6/1932,BA,0,Tecnologo,3842.88,Arrojado,0.2009,1,,0
3602,1873,1,10/8/2011,RJ,1,Tecnologo,3200.0,Arrojado,0.754,1,Ana Akuma,0
3603,750,1,8/7/1945,MG,1,Graducao,4000.0,Moderado,0.0331,1,Ana Yamato,0
3604,2495,1,24/1/1965,AC,1,Fundamental,1600.0,Conservador,0.0149,1,Maria Targino,0
3605,133,1,26/9/1942,AC,1,Fundamental,1600.0,Moderado,0.1254,1,Carlota Froszen,0
3606,1753,1,3/5/1950,MG,0,MBA,7893.6,,0.6445,1,Julia Bryant,0
3607,867,0,6/10/2012,BA,0,Medio,3981.12,Conservador,0.6588,1,,0
3608,690,0,14/8/1987,SP,1,Tecnologo,3200.0,Arrojado,0.591,1,Rafael Asimov,0
3609,1944,1,16/9/1991,MG,1,Fundamental,1600.0,Moderado,0.2804,1,Carlota Santos,0
3610,955,0,11/2/1945,AC,1,MBA,4800.0,Moderado,0.3883,1,Antonio Targino,0
3611,2146,1,20/2/1983,MG,1,Graducao,4000.0,Conservador,0.5709,1,,0
3612,1990,0,19/4/1956,SP,1,MBA,4800.0,,0.5231,1,Guilherme Bryant,0
3613,557,0,25/10/1980,MG,1,MBA,4800.0,Conservador,0.5035,1,Marco Assis,0
3614,167,1,20/12/2017,AC,0,Fundamental,2776.96,Moderado,0.7356,1,Carlota Santos,0
3615,190,0,18/5/1970,AC,1,Tecnologo,3200.0,Moderado,0.7022,1,Alberto Akuma,0
3616,460,1,26/9/1946,BA,0,Medio,3703.68,Conservador,0.5432,1,Irene Targino,0
3617,1442,0,26/4/1987,BA,0,Tecnologo,4395.84,,0.3737,1,,0
3618,590,1,3/11/2017,CE,1,Medio,2400.0,Moderado,0.2336,1,Maria Aurelio,0
3619,1342,1,5/7/1969,CE,0,Graducao,5641.2,Conservador,0.4103,1,Maria Bardeen,0
3620,2426,0,21/5/2021,BA,0,MBA,5564.16,Arrojado,0.1592,1,,0
3621,391,1,25/2/1938,RJ,1,Graducao,4000.0,Moderado,0.6717,1,Julia Yamato,0
3622,2046,1,17/4/1937,CE,0,Fundamental,1960.0,,0.225,1,Antonieta Nazare,0
