,idx,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone,percentage_save
3393,3393,2430,0,1/8/1962,CE,0,Nao fez,1243.28,Arrojado,0.5541,1,,0,0.0004456759539283187
3394,3394,222,0,14/6/2020,RJ,1,Medio,2400.0,Moderado,0.4072,1,Marco Targino,0,0.00016966666666666668
3395,3395,2004,1,5/1/1958,AC,0,Mestrado,6539.12,Arrojado,0.1677,1,Elisabeth Targino,0,2.5645652626041424e-05
3396,3396,1583,1,5/5/2005,CE,0,Graducao,6046.8,Conservador,0.5117,1,Elisabeth Targino,0,8.462327181319045e-05
3397,3397,914,1,5/10/1985,CE,0,Nao fez,1231.04,Conservador,0.5388,1,Carlota Nazare,0,0.00043767871068364956
3398,3398,498,1,20/4/1977,MG,1,Fundamental,1600.0,Conservador,0.6691,1,Isabel Bryant,0,0.0004181875
3399,3399,1872,0,1/11/2010,CE,0,Nao fez,991.44,Moderado,0.2393,1,Alberto Santos,0,0.0002413660937626079
3400,3400,2309,1,18/10/2014,BA,1,Medio,2400.0,,0.1845,1,,0,7.6875e-05
3401,3401,573,0,18/11/1988,MG,0,Nao fez,1322.96,Arrojado,0.6537,1,Kant Bardeen,0,0.0004941192477474753
3402,3402,1881,1,9/6/1932,MG,1,Nao fez,800.0,Arrojado,0.1665,1,Maria Bryant,0,0.000208125
3403,3403,1748,1,7/5/1974,BA,0,Mestrado,9348.64,,0.6694,1,Maria Froszen,0,7.16039980146845e-05
3404,3404,1109,1,11/9/1952,MG,1,Pos Doutorado,7200.0,Arrojado,0.0093,1,Irene Buda,0,1.2916666666666667e-06
3405,3405,1708,1,2/10/1986,CE,0,Mestrado,6049.68,Conservador,0.0803,1,Elisabeth Asimov,0,1.3273429338411287e-05
3406,3406,1498,0,3/9/1946,RJ,0,Mestrado,7726.32,,0.3797,1,Vlad Bryant,0,4.914370618871597e-05
3407,3407,1635,1,25/6/1971,MG,1,Nao fez,800.0,Arrojado,0.3467,1,Antonieta Aurelio,0,0.000433375
3408,3408,1187,1,15/10/2003,RJ,1,MBA,4800.0,Conservador,0.5836,1,Elisabeth Assis,0,0.00012158333333333334
3409,3409,317,1,1/11/1987,AC,1,MBA,4800.0,,0.6143,1,Ana Assis,0,0.00012797916666666665
3410,3410,2237,0,8/4/1990,RJ,0,Doutorado,7908.48,,0.2357,1,,0,2.9803451484988266e-05
3411,3411,422,0,10/1/2014,SP,0,Mestrado,9024.4,Conservador,0.6115,1,Guilherme Akuma,0,6.776073755595941e-05
3412,3412,464,1,9/11/1955,SP,1,Mestrado,5600.0,Arrojado,0.2526,1,Ana Targino,0,4.510714285714286e-05
3413,3413,1937,0,8/1/2005,MG,1,Mestrado,5600.0,,0.0495,1,Andre Aurelio,0,8.839285714285714e-06
3414,3414,1806,0,14/10/1940,MG,1,Fundamental,1600.0,Conservador,0.7943,1,,0,0.0004964375
3415,3415,515,1,6/2/1985,CE,1,Mestrado,5600.0,,0.6874,1,Antonieta Nazare,0,0.00012275
3416,3416,1688,1,11/1/1973,SP,0,Fundamental,2240.64,,0.4004,1,Isabel Nazare,0,0.0001786989431590974
3417,3417,175,1,13/9/1991,BA,1,Tecnologo,3200.0,Moderado,0.3816,1,Irene Santos,0,0.00011925
3418,3418,1898,1,8/2/2008,AC,1,Graducao,4000.0,,0.679,1,Antonieta Akuma,0,0.00016975
3419,3419,1547,0,5/12/2000,CE,0,Mestrado,8583.68,,0.5328,1,Alberto Froszen,0,6.20712794512377e-05
3420,3420,1522,1,24/11/1961,CE,1,MBA,4800.0,Arrojado,0.7145,1,Ana Bardeen,0,0.00014885416666666668
3421,3421,43,1,15/2/1933,SP,1,Mestrado,5600.0,Moderado,0.6111,1,Irene Nazare,0,0.000109125
3422,3422,1283,1,10/9/1956,SP,0,Fundamental,2158.4,Conservador,0.349,1,,0,0.00016169384729429205
3423,3423,660,1,25/7/1942,AC,0,Medio,4317.84,Conservador,0.7991,1,,0,0.0001850693865451244
3424,3424,193,1,6/1/1933,RJ,0,Doutorado,10406.4,Moderado,0.626,1,Elisabeth Akuma,0,6.015528905289053e-05
3425,3425,1648,1,2/10/1943,RJ,0,Tecnologo,5040.96,Conservador,0.5753,1,Carlota Assis,0,0.0001141250872849616
3426,3426,2103,1,28/9/1968,RJ,1,Graducao,4000.0,Moderado,0.1631,1,Julia Akuma,0,4.0775e-05
3427,3427,2206,1,21/5/1958,RJ,1,Doutorado,6400.0,Moderado,0.5696,1,Maria Yamato,0,8.9e-05
3428,3428,2429,1,17/4/1965,BA,1,Doutorado,6400.0,Conservador,0.2553,1,Irene Asimov,0,3.9890625e-05
3429,3429,1496,0,21/2/1955,RJ,0,Tecnologo,3853.12,Conservador,0.2041,1,Isaac Bardeen,0,5.297006062619384e-05
3430,3430,901,1,5/5/1957,SP,0,Medio,2448.96,Arrojado,0.0204,1,Antonieta Santos,0,8.330066640533125e-06
3431,3431,1257,0,24/8/1979,CE,0,Nao fez,977.92,Arrojado,0.2224,1,Silvio Asimov,0,0.0002274214659685864
3432,3432,2370,0,26/8/1937,RJ,1,Fundamental,1600.0,Conservador,0.5953,1,Andre Yamato,0,0.00037206250000000005
3433,3433,1966,1,5/3/2008,BA,1,Tecnologo,3200.0,,0.7432,1,Irene Nazare,0,0.00023224999999999998
3434,3434,2178,1,7/5/1946,RJ,0,Pos Doutorado,11422.08,Moderado,0.5864,1,,0,5.133916064324537e-05
3435,3435,674,0,16/10/1987,SP,1,Pos Doutorado,7200.0,Arrojado,0.2502,1,Francisco Targino,0,3.475e-05
3436,3436,446,1,20/11/1949,SP,0,Pos Doutorado,8669.52,,0.2041,1,Ana Akuma,0,2.354224916719726e-05
3437,3437,972,0,15/12/1937,CE,0,Doutorado,7841.92,Conservador,0.2253,1,Silvio Froszen,0,2.873020892842569e-05
3438,3438,2160,1,14/2/2016,CE,0,Fundamental,2073.6,Conservador,0.29600000000000004,1,Julia Bryant,0,0.00014274691358024693
3439,3439,1252,1,15/2/1959,AC,1,Graducao,4000.0,Arrojado,0.5851,1,Maria Froszen,0,0.000146275
3440,3440,884,1,23/6/1970,MG,0,Nao fez,926.96,Conservador,0.1587,1,Elisabeth Santos,0,0.00017120479848105636
3441,3441,1716,1,21/4/1982,SP,0,Graducao,5115.2,,0.2788,1,,0,5.450422270878949e-05
3442,3442,1892,1,8/8/1972,BA,1,Mestrado,5600.0,Conservador,0.3739,1,Carlota Yamato,0,6.676785714285715e-05
3443,3443,1543,0,3/7/1981,MG,1,Nao fez,800.0,Moderado,0.6999,1,Rafael Bardeen,0,0.000874875
3444,3444,86,0,27/4/2021,CE,0,Doutorado,9692.16,,0.5144,1,Kant Akuma,0,5.3073824617010036e-05
3445,3445,91,1,25/1/1994,CE,1,Fundamental,1600.0,Moderado,0.6782,1,Antonieta Froszen,0,0.000423875
3446,3446,1758,1,22/6/1948,MG,1,Tecnologo,3200.0,Arrojado,0.0403,1,Ana Santos,0,1.2593750000000001e-05
3447,3447,1892,1,5/5/1973,BA,0,Tecnologo,4372.16,Moderado,0.3663,1,Julia Buda,0,8.378009953890068e-05
3448,3448,1617,1,15/10/1949,MG,0,Mestrado,8019.76,Moderado,0.4321,1,Gabriela Yamato,0,5.387941783794028e-05
3449,3449,283,0,2/4/1954,BA,1,Medio,2400.0,Conservador,0.5301,1,Antonio Santos,0,0.00022087500000000002
3450,3450,1617,0,23/2/1948,SP,0,MBA,7552.8,Conservador,0.5735,1,Kant Santos,0,7.593210464993115e-05
3451,3451,778,1,4/8/1981,CE,0,Nao fez,1228.88,Conservador,0.5361,1,Ana Akuma,0,0.00043625089512401533
3452,3452,60,1,17/7/1966,MG,0,Graducao,5862.0,Conservador,0.4655,1,Julia Nazare,0,7.940975776185603e-05
3453,3453,842,0,28/1/1967,SP,1,Graducao,4000.0,Moderado,0.3735,1,Rafael Bryant,0,9.3375e-05
3454,3454,1980,1,7/6/1934,AC,1,Mestrado,5600.0,,0.4233,1,,0,7.558928571428571e-05
3455,3455,1630,1,24/2/2019,AC,1,Fundamental,1600.0,,0.1981,1,Antonieta Yamato,0,0.0001238125
3456,3456,657,1,2/12/1981,MG,1,Fundamental,1600.0,Conservador,0.5183,1,Antonieta Buda,0,0.0003239375
3457,3457,1189,1,17/5/2010,RJ,1,Medio,2400.0,Moderado,0.0768,1,Antonieta Akuma,0,3.2e-05
3458,3458,1443,1,26/3/1941,CE,0,MBA,8430.72,Moderado,0.7564,1,,0,8.971950201169059e-05
3459,3459,1427,0,26/5/2013,RJ,0,Doutorado,6721.92,Moderado,0.0503,1,Marco Assis,0,7.482981053032467e-06
3460,3460,107,0,4/11/1988,SP,0,Fundamental,2752.64,,0.7204,1,Alberto Santos,0,0.0002617123924668682
3461,3461,448,1,8/1/1975,RJ,1,Mestrado,5600.0,Conservador,0.3354,1,Elisabeth Assis,0,5.989285714285714e-05
3462,3462,1967,1,25/7/1966,MG,0,MBA,5343.36,,0.1132,1,Elisabeth Yamato,0,2.118517187687148e-05
3463,3463,2214,1,5/8/1980,CE,0,Fundamental,2433.12,Arrojado,0.5207,1,Isabel Bryant,0,0.00021400506345761822
3464,3464,1873,1,2/10/1941,BA,1,Tecnologo,3200.0,Moderado,0.4113,1,Julia Yamato,0,0.00012853125
3465,3465,387,1,25/5/1936,MG,0,MBA,8127.84,Conservador,0.6933,1,Gabriela Froszen,0,8.529941534282171e-05
3466,3466,2265,1,3/11/1969,CE,0,MBA,8616.48,,0.7951,1,,0,9.227666053887435e-05
3467,3467,894,0,28/1/1978,AC,1,Mestrado,5600.0,,0.0077,1,Silvio Aurelio,0,1.375e-06
3468,3468,369,1,27/10/1995,CE,1,Pos Doutorado,7200.0,Moderado,0.7542,1,Antonieta Targino,0,0.00010475
3469,3469,2486,0,27/5/1965,AC,0,Nao fez,1409.68,Conservador,0.7621,1,Isaac Bryant,0,0.0005406191476079677
3470,3470,132,0,17/8/1961,AC,0,Mestrado,8484.56,Conservador,0.5151,1,Andre Akuma,0,6.0710278435181087e-05
3471,3471,779,1,7/5/2018,RJ,1,Graducao,4000.0,Arrojado,0.4525,1,Gabriela Buda,0,0.000113125
3472,3472,392,1,14/4/1931,AC,0,Tecnologo,3956.8,Arrojado,0.2365,1,Antonieta Yamato,0,5.977052163364334e-05
3473,3473,2071,1,19/4/2020,SP,0,Mestrado,8534.96,,0.5241,1,,0,6.140626318108111e-05
3474,3474,149,1,11/2/1980,MG,1,Tecnologo,3200.0,Conservador,0.5683,1,,0,0.00017759375000000002
3475,3475,1047,1,28/5/1937,SP,0,Tecnologo,3413.12,Moderado,0.0666,1,Isabel Bardeen,0,1.9512938308644293e-05
3476,3476,561,0,18/3/2008,BA,0,Mestrado,8022.56,,0.4326,1,Francisco Assis,0,5.392293731676671e-05
3477,3477,388,0,16/10/1994,BA,0,Medio,2416.08,Moderado,0.0067,1,Guilherme Yamato,0,2.7730869838747064e-06
3478,3478,2301,1,14/4/1955,BA,1,Nao fez,800.0,Arrojado,0.0951,1,Ana Buda,0,0.000118875
3479,3479,2054,1,22/1/1998,MG,1,Doutorado,6400.0,Arrojado,0.1763,1,Elisabeth Targino,0,2.7546875e-05
3480,3480,597,0,20/1/1970,RJ,1,Nao fez,800.0,Moderado,0.4008,1,,0,0.000501
3481,3481,1380,0,11/5/1964,MG,0,Doutorado,8380.16,Moderado,0.3094,1,Guilherme Nazare,0,3.692053612341531e-05
3482,3482,660,0,28/8/1971,CE,0,Pos Doutorado,9396.0,Conservador,0.305,1,Isaac Akuma,0,3.246062154108131e-05
3483,3483,393,1,17/1/1941,BA,1,Nao fez,800.0,Moderado,0.35,1,,0,0.00043749999999999995
3484,3484,1500,1,17/11/1983,RJ,0,Medio,2465.76,Arrojado,0.0274,1,,0,1.1112192589708649e-05
3485,3485,737,0,2/6/1939,BA,0,Mestrado,7809.76,,0.3946,1,Kant Bryant,0,5.052652066132634e-05
3486,3486,1376,0,5/10/2017,AC,0,Fundamental,2074.4,,0.2965,1,,0,0.00014293289625915928
3487,3487,452,0,24/5/2000,AC,1,Fundamental,1600.0,Conservador,0.3683,1,Francisco Yamato,0,0.0002301875
3488,3488,1932,1,17/6/2002,CE,1,Fundamental,1600.0,Moderado,0.5026,1,Julia Asimov,0,0.000314125
3489,3489,230,1,5/5/1973,BA,1,Nao fez,800.0,Moderado,0.7217,1,Gabriela Nazare,0,0.000902125
3490,3490,2177,1,9/12/1955,SP,0,MBA,7424.16,Arrojado,0.5467,1,Carlota Assis,0,7.363796038878472e-05
3491,3491,1033,0,14/5/1933,BA,0,MBA,8413.92,Moderado,0.7529,1,Rafael Akuma,0,8.948266681879551e-05
3492,3492,1084,0,4/5/1945,BA,1,Medio,2400.0,Arrojado,0.2257,1,,0,9.404166666666667e-05
3493,3493,38,1,15/7/1943,BA,1,Tecnologo,3200.0,Moderado,0.7562,1,Irene Santos,0,0.0002363125
3494,3494,638,1,15/6/1941,SP,0,Pos Doutorado,9691.2,Conservador,0.34600000000000003,1,Elisabeth Nazare,0,3.570249298332508e-05
3495,3495,249,1,1/5/1995,CE,0,MBA,5619.36,,0.1707,1,Carlota Buda,0,3.0377124797129923e-05
3496,3496,1935,1,7/12/1964,CE,1,Graducao,4000.0,Conservador,0.7134,1,,0,0.00017835
3497,3497,214,1,14/3/1943,BA,0,Medio,2533.2,,0.0555,1,,0,2.1909047844623405e-05
3498,3498,388,1,10/1/1951,CE,1,Graducao,4000.0,Conservador,0.1258,1,Antonieta Nazare,0,3.145e-05
3499,3499,812,1,14/12/2000,CE,1,Medio,2400.0,Arrojado,0.3013,1,Maria Bryant,0,0.00012554166666666668
3500,3500,852,0,24/10/1938,SP,0,Tecnologo,4470.72,,0.3971,1,Kobe Akuma,0,8.882238207715983e-05
3501,3501,945,1,7/3/2010,AC,1,Nao fez,800.0,,0.7249,1,Elisabeth Yamato,0,0.000906125
3502,3502,18,1,15/10/2012,SP,1,Tecnologo,3200.0,Moderado,0.1662,1,Elisabeth Bardeen,0,5.1937499999999995e-05
3503,3503,1181,1,13/9/1980,AC,0,Pos Doutorado,8477.28,Moderado,0.1774,1,Elisabeth Aurelio,0,2.0926523601910045e-05
3504,3504,112,0,24/7/1994,AC,1,Graducao,4000.0,Conservador,0.5085,1,Antonio Asimov,0,0.000127125
3505,3505,2014,1,21/9/1960,AC,0,Graducao,7052.8,Conservador,0.7632,1,Julia Buda,0,0.00010821234119782214
3506,3506,1760,0,9/11/2007,BA,0,MBA,8082.24,Moderado,0.6838,1,Vlad Assis,0,8.460525794829156e-05
3507,3507,660,0,7/4/2005,CE,0,Nao fez,1128.88,,0.4111,1,Isaac Buda,0,0.00036416625327758485
3508,3508,775,0,25/12/1941,SP,1,Doutorado,6400.0,Moderado,0.2336,1,,0,3.65e-05
3509,3509,1105,0,28/10/1955,RJ,0,Medio,3006.48,Arrojado,0.2527,1,,0,8.405178148532502e-05
3510,3510,2487,0,17/1/1933,SP,1,Graducao,4000.0,Moderado,0.4116,1,Antonio Yamato,0,0.00010290000000000001
3511,3511,233,0,13/9/1948,CE,0,Graducao,5904.4,Moderado,0.4761,1,Isaac Targino,0,8.063478084140641e-05
3512,3512,2151,1,14/11/1949,RJ,1,Fundamental,1600.0,,0.6323,1,,0,0.0003951875
3513,3513,1419,1,23/12/1976,SP,1,Fundamental,1600.0,Arrojado,0.4307,1,Irene Aurelio,0,0.0002691875
3514,3514,1457,1,16/11/2001,MG,1,Mestrado,5600.0,Conservador,0.5617,1,Antonieta Bardeen,0,0.00010030357142857143
3515,3515,581,0,26/11/1995,SP,0,Doutorado,11208.96,Conservador,0.7514,1,Antonio Froszen,0,6.703565718853489e-05
3516,3516,1491,1,15/9/1973,AC,0,Graducao,6111.6,Arrojado,0.5279,1,Maria Buda,0,8.637672622553832e-05
3517,3517,156,1,16/3/1989,CE,0,Fundamental,2276.48,Conservador,0.4228,1,,0,0.0001857253303345516
3518,3518,925,0,19/1/2008,AC,0,Medio,3564.0,Arrojado,0.485,1,Isaac Nazare,0,0.00013608305274971942
3519,3519,2428,1,11/1/2009,RJ,0,Doutorado,9447.68,Conservador,0.4762,1,Antonieta Bryant,0,5.04039086844601e-05
3520,3520,1074,0,6/5/1980,AC,0,Mestrado,7908.88,Conservador,0.4123,1,Guilherme Santos,0,5.213127522481059e-05
3521,3521,1613,0,26/4/1962,RJ,1,Nao fez,800.0,Moderado,0.4407,1,Antonio Aurelio,0,0.0005508749999999999
3522,3522,1583,0,17/5/1970,RJ,1,Fundamental,1600.0,Arrojado,0.1026,1,Marco Aurelio,0,6.4125e-05
3523,3523,1666,1,6/1/2013,MG,0,MBA,5828.16,Arrojado,0.2142,1,Julia Froszen,0,3.675259430077417e-05
3524,3524,583,1,20/8/1973,AC,1,Nao fez,800.0,Moderado,0.4927,1,Gabriela Santos,0,0.000615875
3525,3525,565,0,5/7/1980,AC,0,Tecnologo,4972.48,Arrojado,0.5539,1,Vlad Froszen,0,0.00011139310766458587
3526,3526,1710,1,28/10/1943,AC,0,Graducao,5493.2,Conservador,0.3733,1,,0,6.795674652297386e-05
3527,3527,204,0,2/12/1937,BA,1,Tecnologo,3200.0,,0.7015,1,Silvio Akuma,0,0.00021921875
3528,3528,2082,1,18/2/2019,BA,0,Mestrado,8922.48,Arrojado,0.5933,1,Isabel Bardeen,0,6.649496552527997e-05
3529,3529,1875,1,5/12/1996,AC,1,Medio,2400.0,Conservador,0.6303,1,Maria Bardeen,0,0.000262625
3530,3530,79,1,24/2/1963,CE,1,MBA,4800.0,Arrojado,0.638,1,Maria Aurelio,0,0.00013291666666666668
3531,3531,320,0,4/6/2003,AC,1,Fundamental,1600.0,Conservador,0.6642,1,,0,0.000415125
3532,3532,1767,1,17/8/1972,SP,0,Mestrado,8958.32,,0.5997,1,Elisabeth Bardeen,0,6.694335545057556e-05
3533,3533,2448,1,11/7/1959,BA,1,Medio,2400.0,Arrojado,0.434,1,,0,0.00018083333333333333
3534,3534,1043,0,5/11/2014,MG,0,Nao fez,1253.2,Arrojado,0.5665,1,John Froszen,0,0.0004520427705075008
3535,3535,58,1,23/1/1942,SP,0,Nao fez,1260.8,Moderado,0.5760000000000001,1,Irene Bardeen,0,0.0004568527918781727
3536,3536,1219,0,13/7/1981,MG,0,Medio,2893.92,Arrojado,0.2058,1,Francisco Assis,0,7.111461270525792e-05
3537,3537,306,1,13/1/1942,RJ,1,Nao fez,800.0,Conservador,0.6114,1,Carlota Bryant,0,0.0007642500000000001
3538,3538,2451,1,17/11/1937,RJ,1,Medio,2400.0,Moderado,0.0446,1,Isabel Nazare,0,1.8583333333333332e-05
3539,3539,2327,0,14/12/1935,CE,0,Doutorado,8326.4,Arrojado,0.301,1,Francisco Bardeen,0,3.615007686395081e-05
3540,3540,1009,0,21/11/1979,MG,0,Doutorado,7106.56,Arrojado,0.1104,1,Isaac Buda,0,1.553494236311239e-05
3541,3541,2102,0,7/12/2013,SP,0,Tecnologo,5106.24,,0.5957,1,Vlad Targino,0,0.00011666118317979571
3542,3542,824,0,27/8/1991,RJ,0,Nao fez,1351.04,Conservador,0.6888,1,,0,0.0005098294647086688
3543,3543,602,1,8/8/2021,SP,0,Pos Doutorado,12864.96,,0.7868,1,Carlota Froszen,0,6.115837126582594e-05
3544,3544,2127,0,20/4/1939,RJ,1,Nao fez,800.0,Conservador,0.4692,1,Alberto Santos,0,0.0005865
3545,3545,1849,0,14/1/1984,SP,0,Nao fez,896.32,Arrojado,0.1204,1,Alberto Akuma,0,0.00013432702606212065
3546,3546,1758,0,7/4/1947,CE,1,Doutorado,6400.0,Moderado,0.6797,1,Rafael Nazare,0,0.000106203125
3547,3547,653,0,18/8/1989,BA,0,Tecnologo,3800.96,,0.1878,1,Isaac Froszen,0,4.9408570466408485e-05
3548,3548,1447,0,25/4/1952,CE,1,Medio,2400.0,Conservador,0.7096,1,John Nazare,0,0.0002956666666666667
3549,3549,64,0,26/4/1942,SP,1,Doutorado,6400.0,,0.7361,1,,0,0.00011501562499999999
3550,3550,1356,1,25/1/1998,SP,0,Medio,4073.52,Moderado,0.6973,1,,0,0.00017117873485339463
3551,3551,1653,0,14/9/2006,CE,0,Pos Doutorado,7598.88,,0.0554,1,Andre Targino,0,7.290548080769797e-06
3552,3552,1832,1,21/2/1983,AC,1,MBA,4800.0,Conservador,0.4963,1,Elisabeth Assis,0,0.00010339583333333334
3553,3553,497,0,3/6/2019,BA,0,Mestrado,6758.64,Conservador,0.2069,1,Rafael Froszen,0,3.0612667637276136e-05
3554,3554,563,1,1/12/1938,BA,1,Medio,2400.0,Arrojado,0.0772,1,Carlota Aurelio,0,3.216666666666667e-05
3555,3555,91,0,8/4/1967,BA,1,Medio,2400.0,Moderado,0.2181,1,Antonio Asimov,0,9.0875e-05
3556,3556,2410,1,11/4/1974,MG,0,Nao fez,815.68,,0.0196,1,Maria Yamato,0,2.4029030992546098e-05
3557,3557,1882,0,5/6/1933,BA,0,Pos Doutorado,11103.84,Moderado,0.5422,1,John Froszen,0,4.882995432210839e-05
3558,3558,625,1,19/2/1944,MG,0,Mestrado,6728.4,Arrojado,0.2015,1,Carlota Targino,0,2.994768444206647e-05
3559,3559,2270,0,26/6/1978,BA,0,Doutorado,8604.16,Moderado,0.3444,1,Isaac Buda,0,4.002714965783993e-05
3560,3560,843,1,2/5/2015,RJ,1,Nao fez,800.0,Conservador,0.4299,1,Irene Froszen,0,0.000537375
3561,3561,1797,0,25/11/1987,BA,1,Fundamental,1600.0,Arrojado,0.4991,1,Andre Froszen,0,0.0003119375
3562,3562,1749,0,25/4/1941,RJ,0,Doutorado,10443.52,,0.6318,1,Vlad Assis,0,6.049684397597745e-05
3563,3563,2241,0,15/3/1973,CE,1,Graducao,4000.0,Conservador,0.3639,1,Andre Bryant,0,9.0975e-05
3564,3564,457,1,26/8/2007,MG,0,Fundamental,2539.52,Arrojado,0.5872,1,Julia Santos,0,0.00023122479838709678
3565,3565,826,0,20/1/1959,CE,1,Medio,2400.0,,0.5338,1,Kobe Yamato,0,0.0002224166666666667
3566,3566,1243,1,14/1/1966,SP,0,Graducao,5091.6,Arrojado,0.2729,1,Isabel Asimov,0,5.359808311729122e-05
3567,3567,1196,1,4/5/1972,RJ,1,Graducao,4000.0,Moderado,0.7642,1,Carlota Bryant,0,0.00019105
3568,3568,147,1,22/4/1980,RJ,0,Nao fez,1064.0,Conservador,0.33,1,Gabriela Yamato,0,0.00031015037593984965
3569,3569,797,0,25/9/1946,AC,0,Nao fez,1270.8,Moderado,0.5885,1,Isaac Nazare,0,0.00046309411394397236
3570,3570,2398,1,27/12/1932,RJ,0,Mestrado,9428.16,Arrojado,0.6836,1,,0,7.250619420968673e-05
3571,3571,1665,0,11/2/1947,AC,0,Nao fez,1079.12,Arrojado,0.3489,1,Silvio Santos,0,0.00032331900066721035
3572,3572,462,0,1/1/1998,MG,0,Medio,3610.08,Arrojado,0.5042,1,Francisco Assis,0,0.00013966449496964056
3573,3573,2248,1,7/6/1981,MG,0,Tecnologo,4298.88,,0.3434,1,Julia Aurelio,0,7.988127140092302e-05
3574,3574,255,1,17/7/1978,RJ,1,Nao fez,800.0,Arrojado,0.0827,1,Gabriela Targino,0,0.00010337499999999999
3575,3575,571,0,13/1/2002,SP,1,MBA,4800.0,Conservador,0.7207,1,Marco Bryant,0,0.00015014583333333332
3576,3576,2147,1,12/8/1945,CE,1,Medio,2400.0,Conservador,0.2455,1,Ana Froszen,0,0.00010229166666666667
3577,3577,1161,0,22/4/1970,AC,0,Graducao,5552.4,,0.3881,1,Andre Targino,0,6.989770189467618e-05
3578,3578,2007,1,20/3/1940,MG,1,Mestrado,5600.0,Moderado,0.5607,1,Ana Targino,0,0.000100125
3579,3579,1223,0,23/4/1940,BA,0,Doutorado,10003.2,,0.563,1,Kobe Akuma,0,5.6281989763275745e-05
3580,3580,725,1,19/11/1952,CE,0,Tecnologo,3996.48,Conservador,0.2489,1,Isabel Assis,0,6.227980622948194e-05
3581,3581,1123,0,10/3/1931,MG,1,Medio,2400.0,Moderado,0.6654,1,Guilherme Bryant,0,0.00027725
3582,3582,2218,1,18/5/1968,CE,1,Nao fez,800.0,Conservador,0.1244,1,,0,0.00015549999999999999
3583,3583,342,1,9/2/1940,CE,1,Nao fez,800.0,Moderado,0.6304,1,Gabriela Bardeen,0,0.000788
3584,3584,1649,1,25/8/1999,SP,0,Nao fez,1296.88,Conservador,0.6211,1,Carlota Assis,0,0.00047891863549441734
3585,3585,566,0,23/12/1963,MG,1,MBA,4800.0,Conservador,0.4129,1,Kant Targino,0,8.602083333333333e-05
3586,3586,2456,0,6/12/1954,CE,0,Tecnologo,4857.92,Conservador,0.5181,1,Marco Akuma,0,0.00010665058296554905
3587,3587,2102,1,6/4/1952,BA,1,Nao fez,800.0,Conservador,0.5894,1,Irene Froszen,0,0.00073675
3588,3588,1375,0,7/11/2019,BA,1,MBA,4800.0,Conservador,0.2129,1,John Targino,0,4.435416666666667e-05
3589,3589,1224,0,16/5/1984,MG,0,MBA,5101.44,Conservador,0.0628,1,Andre Asimov,0,1.2310249654999372e-05
3590,3590,1706,1,18/3/1948,CE,0,Fundamental,2355.2,,0.47200000000000003,1,Ana Yamato,0,0.0002004076086956522
3591,3591,535,1,13/11/2011,CE,0,Nao fez,885.6,Arrojado,0.107,1,Maria Targino,0,0.00012082204155374886
3592,3592,1805,0,10/6/1995,CE,0,Fundamental,2542.56,Conservador,0.5891,1,Kant Assis,0,0.00023169561386948587
3593,3593,1638,1,10/9/2021,BA,1,Graducao,4000.0,Conservador,0.3712,1,Elisabeth Assis,0,9.279999999999999e-05
3594,3594,2376,1,8/8/1941,SP,1,Graducao,4000.0,Arrojado,0.446,1,Ana Assis,0,0.0001115
3595,3595,1524,1,17/3/1942,AC,0,Nao fez,1390.08,Moderado,0.7376,1,Isabel Yamato,0,0.0005306169429097606
3596,3596,1728,1,19/4/2002,MG,0,Pos Doutorado,10392.48,Arrojado,0.4434,1,Maria Froszen,0,4.26654657983465e-05
3597,3597,614,0,26/11/2019,MG,1,Fundamental,1600.0,Conservador,0.5152,1,John Yamato,0,0.000322
3598,3598,421,0,18/2/2002,SP,1,Mestrado,5600.0,,0.6401,1,,0,0.00011430357142857143
3599,3599,112,1,11/9/2015,MG,0,MBA,5679.36,Moderado,0.1832,1,,0,3.2257155735857566e-05
3600,3600,2215,0,4/8/1938,CE,1,MBA,4800.0,Moderado,0.4946,1,Kobe Akuma,0,0.00010304166666666666
3601,3601,999,0,13/6/1932,BA,0,Tecnologo,3842.88,Arrojado,0.2009,1,,0,5.2278499458739276e-05
3602,3602,1873,1,10/8/2011,RJ,1,Tecnologo,3200.0,Arrojado,0.754,1,Ana Akuma,0,0.000235625
3603,3603,750,1,8/7/1945,MG,1,Graducao,4000.0,Moderado,0.0331,1,Ana Yamato,0,8.275e-06
3604,3604,2495,1,24/1/1965,AC,1,Fundamental,1600.0,Conservador,0.0149,1,Maria Targino,0,9.3125e-06
3605,3605,133,1,26/9/1942,AC,1,Fundamental,1600.0,Moderado,0.1254,1,Carlota Froszen,0,7.837500000000001e-05
3606,3606,1753,1,3/5/1950,MG,0,MBA,7893.6,,0.6445,1,Julia Bryant,0,8.164842403972838e-05
3607,3607,867,0,6/10/2012,BA,0,Medio,3981.12,Conservador,0.6588,1,,0,0.00016548107065348446
3608,3608,690,0,14/8/1987,SP,1,Tecnologo,3200.0,Arrojado,0.591,1,Rafael Asimov,0,0.00018468749999999998
3609,3609,1944,1,16/9/1991,MG,1,Fundamental,1600.0,Moderado,0.2804,1,Carlota Santos,0,0.00017524999999999998
3610,3610,955,0,11/2/1945,AC,1,MBA,4800.0,Moderado,0.3883,1,Antonio Targino,0,8.089583333333333e-05
